rule_id,rule_name,infinitive,conjugate
01,-Car : -Có,llevar,llevó
02,-Var : -Vó,lloriquear,lloriqueó
01,-Car : -Có,logar,logó
01,-Car : -Có,lograr,logró
02,-Var : -Vó,loncotear,loncoteó
02,-Var : -Vó,loquear,loqueó
02,-Var : -Vó,loquear,loqueó
02,-Var : -Vó,lotear,loteó
01,-Car : -Có,lotificar,lotificó
04,-Cir : -Ció,lucir,lució
04,-Cir : -Ció,ludir,ludió
01,-Car : -Có,luxar,luxó
01,-Car : -Có,machar,machó
02,-Var : -Vó,machetear,macheteó
01,-Car : -Có,macular,maculó
02,-Var : -Vó,magancear,maganceó
01,-Car : -Có,magnetizar,magnetizó
01,-Car : -Có,magnificar,magnificó
01,-Car : -Có,magular,maguló
01,-Car : -Có,magullar,magulló
01,-Car : -Có,majar,majó
02,-Var : -Vó,malabarear,malabareó
01,-Car : -Có,malacostumbrar,malacostumbró
01,-Car : -Có,malbaratar,malbarató
02,-Var : -Vó,malcriar,malcrió
02,-Var : -Vó,malear,maleó
03,-Cer : -Ció,malentender,malentendió
01,-Car : -Có,malgastar,malgastó
11,-eCir : -iCió,malherir,malhirió
02,-Var : -Vó,maliciar,malició
01,-Car : -Có,malograr,malogró
04,-Cir : -Ció,malparir,malparió
01,-Car : -Có,malquistar,malquistó
01,-Car : -Có,malversar,malversó
01,-Car : -Có,mamar,mamó
01,-Car : -Có,manar,manó
01,-Car : -Có,mancar,mancó
01,-Car : -Có,manchar,manchó
01,-Car : -Có,mancornar,mancornó
01,-Car : -Có,mandatar,mandató
02,-Var : -Vó,mandonear,mandoneó
01,-Car : -Có,manducar,manducó
01,-Car : -Có,mangar,mangó
02,-Var : -Vó,mangonear,mangoneó
01,-Car : -Có,manifestar,manifestó
01,-Car : -Có,maniobrar,maniobró
01,-Car : -Có,manipular,manipuló
02,-Var : -Vó,manotear,manoteó
02,-Var : -Vó,mantear,manteó
01,-Car : -Có,manufacturar,manufacturó
02,-Var : -Vó,maquear,maqueó
01,-Car : -Có,maquinar,maquinó
01,-Car : -Có,marcar,marcó
01,-Car : -Có,marchitar,marchitó
04,-Cir : -Ció,marcir,marció
02,-Var : -Vó,marear,mareó
01,-Car : -Có,maridar,maridó
01,-Car : -Có,marinar,marinó
01,-Car : -Có,marrar,marró
02,-Var : -Vó,martillear,martilleó
01,-Car : -Có,masacrar,masacró
01,-Car : -Có,mascar,mascó
01,-Car : -Có,masculinizar,masculinizó
01,-Car : -Có,masterizar,masterizó
01,-Car : -Có,masticar,masticó
01,-Car : -Có,masturbar,masturbó
02,-Var : -Vó,matear,mateó
01,-Car : -Có,materializar,materializó
02,-Var : -Vó,matrimoniar,matrimonió
01,-Car : -Có,maximizar,maximizó
02,-Var : -Vó,mear,meó
02,-Var : -Vó,mecatear,mecateó
01,-Car : -Có,medicalizar,medicalizó
01,-Car : -Có,medicinar,medicinó
01,-Car : -Có,medrar,medró
01,-Car : -Có,melar,meló
01,-Car : -Có,melgar,melgó
01,-Car : -Có,memorar,memoró
01,-Car : -Có,memorializar,memorializó
01,-Car : -Có,memorizar,memorizó
01,-Car : -Có,menar,menó
01,-Car : -Có,mencionar,mencionó
02,-Var : -Vó,menguar,menguó
01,-Car : -Có,menoscabar,menoscabó
01,-Car : -Có,mentalizar,mentalizó
01,-Car : -Có,mentar,mentó
12,-eCCir : -iCCió,mentir,mintió
01,-Car : -Có,mentorizar,mentorizó
02,-Var : -Vó,menudear,menudeó
01,-Car : -Có,menuzar,menuzó
02,-Var : -Vó,mercadear,mercadeó
01,-Car : -Có,mercar,mercó
01,-Car : -Có,mercerizar,mercerizó
01,-Car : -Có,merendar,merendó
01,-Car : -Có,merengar,merengó
01,-Car : -Có,meritar,meritó
01,-Car : -Có,metaforizar,metaforizó
01,-Car : -Có,metalizar,metalizó
02,-Var : -Vó,metamorfosear,metamorfoseó
01,-Car : -Có,metastatizar,metastatizó
01,-Car : -Có,metastizar,metastizó
03,-Cer : -Ció,meter,metió
01,-Car : -Có,metilar,metiló
01,-Car : -Có,metodizar,metodizó
01,-Car : -Có,mexicanizar,mexicanizó
01,-Car : -Có,microfilmar,microfilmó
01,-Car : -Có,microperforar,microperforó
01,-Car : -Có,mielinizar,mielinizó
01,-Car : -Có,mimar,mimó
04,-Cir : -Ció,mimir,mimió
01,-Car : -Có,minar,minó
02,-Var : -Vó,miniar,minió
01,-Car : -Có,minimalizar,minimalizó
01,-Car : -Có,ministerializar,ministerializó
01,-Car : -Có,minorar,minoró
01,-Car : -Có,minusvalorar,minusvaloró
01,-Car : -Có,mirar,miró
01,-Car : -Có,misar,misó
01,-Car : -Có,misionar,misionó
01,-Car : -Có,mistificar,mistificó
01,-Car : -Có,mitigar,mitigó
01,-Car : -Có,mochar,mochó
01,-Car : -Có,moderar,moderó
01,-Car : -Có,modernizar,modernizó
01,-Car : -Có,modularizar,modularizó
01,-Car : -Có,mojar,mojó
01,-Car : -Có,molar,moló
02,-Var : -Vó,moldear,moldeó
01,-Car : -Có,molestar,molestó
01,-Car : -Có,molinar,molinó
01,-Car : -Có,momificar,momificó
01,-Car : -Có,monetizar,monetizó
02,-Var : -Vó,monitorear,monitoreó
01,-Car : -Có,monitorizar,monitorizó
01,-Car : -Có,monologar,monologó
02,-Var : -Vó,moquear,moqueó
01,-Car : -Có,morar,moró
03,-Cer : -Ció,morder,mordió
02,-Var : -Vó,mordisquear,mordisqueó
02,-Var : -Vó,mosquear,mosqueó
01,-Car : -Có,mostrar,mostró
02,-Var : -Vó,mostrear,mostreó
02,-Var : -Vó,motear,moteó
03,-Cer : -Ció,mover,movió
01,-Car : -Có,movilizar,movilizó
02,-Var : -Vó,muestrear,muestreó
03,-Cer : -Ció,mulger,mulgió
01,-Car : -Có,multar,multó
01,-Car : -Có,multiplexar,multiplexó
01,-Car : -Có,mundializar,mundializó
01,-Car : -Có,municipalizar,municipalizó
01,-Car : -Có,murar,muró
01,-Car : -Có,musealizar,musealizó
01,-Car : -Có,musitar,musitó
02,-Var : -Vó,mutear,muteó
01,-Car : -Có,mutilar,mutiló
03,-Cer : -Ció,nacer,nació
01,-Car : -Có,nacionalizar,nacionalizó
01,-Car : -Có,narcotizar,narcotizó
01,-Car : -Có,nasalizar,nasalizó
02,-Var : -Vó,necear,neceó
04,-Cir : -Ció,negligir,negligió
03,-Cer : -Ció,negrecer,negreció
01,-Car : -Có,neocolonizar,neocolonizó
01,-Car : -Có,nidificar,nidificó
01,-Car : -Có,nimbar,nimbó
01,-Car : -Có,niquelar,niqueló
01,-Car : -Có,nitrificar,nitrificó
01,-Car : -Có,nivelar,niveló
01,-Car : -Có,nixtamalizar,nixtamalizó
01,-Car : -Có,nombrar,nombró
01,-Car : -Có,nominalizar,nominalizó
01,-Car : -Có,nominar,nominó
01,-Car : -Có,normar,normó
01,-Car : -Có,normativizar,normativizó
02,-Var : -Vó,notariar,notarió
02,-Var : -Vó,noticiar,notició
01,-Car : -Có,novelar,noveló
01,-Car : -Có,novelizar,novelizó
02,-Var : -Vó,nuclear,nucleó
04,-Cir : -Ció,nudrir,nudrió
02,-Var : -Vó,nukear,nukeó
01,-Car : -Có,nulificar,nulificó
01,-Car : -Có,obcecar,obcecó
03,-Cer : -Ció,obedecer,obedeció
01,-Car : -Có,obispar,obispó
01,-Car : -Có,objetar,objetó
01,-Car : -Có,obliterar,obliteró
01,-Car : -Có,observar,observó
01,-Car : -Có,obstar,obstó
01,-Car : -Có,obturar,obturó
02,-Var : -Vó,obviar,obvió
01,-Car : -Có,occidentalizar,occidentalizó
01,-Car : -Có,ocultar,ocultó
04,-Cir : -Ció,ocurrir,ocurrió
03,-Cer : -Ció,ofender,ofendió
01,-Car : -Có,ofertar,ofertó
01,-Car : -Có,oficializar,oficializó
02,-Var : -Vó,oficiar,ofició
02,-Var : -Vó,ojear,ojeó
02,-Var : -Vó,olfatear,olfateó
01,-Car : -Có,oliscar,oliscó
04,-Cir : -Ció,omitir,omitió
01,-Car : -Có,opacar,opacó
01,-Car : -Có,operativizar,operativizó
01,-Car : -Có,opinar,opinó
01,-Car : -Có,opositar,opositó
01,-Car : -Có,optar,optó
01,-Car : -Có,optimar,optimó
01,-Car : -Có,orbitar,orbitó
01,-Car : -Có,ordenar,ordenó
02,-Var : -Vó,orear,oreó
01,-Car : -Có,organizar,organizó
01,-Car : -Có,orificar,orificó
01,-Car : -Có,orillar,orilló
01,-Car : -Có,ornar,ornó
01,-Car : -Có,orquestar,orquestó
01,-Car : -Có,ortigar,ortigó
01,-Car : -Có,osar,osó
03,-Cer : -Ció,oscurecer,oscureció
01,-Car : -Có,osificar,osificó
01,-Car : -Có,otar,otó
02,-Var : -Vó,otear,oteó
01,-Car : -Có,ovillar,ovilló
01,-Car : -Có,pactar,pactó
03,-Cer : -Ció,padecer,padeció
02,-Var : -Vó,pajarear,pajareó
02,-Var : -Vó,pajaronear,pajaroneó
02,-Var : -Vó,pajear,pajeó
03,-Cer : -Ció,palidecer,palideció
01,-Car : -Có,palmar,palmó
02,-Var : -Vó,palmotear,palmoteó
02,-Var : -Vó,pandear,pandeó
01,-Car : -Có,paralelar,paraleló
01,-Car : -Có,parametrar,parametró
01,-Car : -Có,parametrizar,parametrizó
01,-Car : -Có,parangonar,parangonó
02,-Var : -Vó,parapetear,parapeteó
01,-Car : -Có,parcializar,parcializó
04,-Cir : -Ció,parir,parió
01,-Car : -Có,parlamentar,parlamentó
02,-Var : -Vó,parquear,parqueó
02,-Var : -Vó,parrandear,parrandeó
01,-Car : -Có,particularizar,particularizó
02,-Var : -Vó,pasear,paseó
02,-Var : -Vó,pastear,pasteó
02,-Var : -Vó,pastelear,pasteleó
01,-Car : -Có,pasterizar,pasterizó
01,-Car : -Có,pasteurizar,pasteurizó
02,-Var : -Vó,pastorear,pastoreó
02,-Var : -Vó,patalear,pataleó
01,-Car : -Có,patinar,patinó
01,-Car : -Có,pautar,pautó
01,-Car : -Có,pavonar,pavonó
01,-Car : -Có,peatonalizar,peatonalizó
01,-Car : -Có,pechar,pechó
11,-eCir : -iCió,pedir,pidió
02,-Var : -Vó,pedorrear,pedorreó
09,-Ver : -Vyó,peer,peyó
02,-Var : -Vó,pelear,peleó
02,-Var : -Vó,pelotear,peloteó
02,-Var : -Vó,pendejear,pendejeó
02,-Var : -Vó,pendonear,pendoneó
01,-Car : -Có,penetrar,penetró
01,-Car : -Có,pensar,pensó
01,-Car : -Có,pepenar,pepenó
01,-Car : -Có,peraltar,peraltó
01,-Car : -Có,perchar,perchó
01,-Car : -Có,percolar,percoló
04,-Cir : -Ció,percutir,percutió
01,-Car : -Có,perdigar,perdigó
03,-Cer : -Ció,perecer,pereció
01,-Car : -Có,peregrinar,peregrinó
01,-Car : -Có,perfeccionar,perfeccionó
01,-Car : -Có,pergeñar,pergeñó
01,-Car : -Có,peritar,peritó
01,-Car : -Có,perjurar,perjuró
01,-Car : -Có,perlar,perló
03,-Cer : -Ció,permanecer,permaneció
01,-Car : -Có,permeabilizar,permeabilizó
04,-Cir : -Ció,permitir,permitió
01,-Car : -Có,permutar,permutó
01,-Car : -Có,pernoctar,pernoctó
01,-Car : -Có,peronizar,peronizó
01,-Car : -Có,perorar,peroró
01,-Car : -Có,perpetrar,perpetró
14,-eguir : -iguió,perseguir,persiguió
01,-Car : -Có,persignar,persignó
01,-Car : -Có,perturbar,perturbó
01,-Car : -Có,pesar,pesó
01,-Car : -Có,pescar,pescó
02,-Var : -Vó,pespuntear,pespunteó
01,-Car : -Có,pesquisar,pesquisó
02,-Var : -Vó,pestañear,pestañeó
01,-Car : -Có,petar,petó
02,-Var : -Vó,petardear,petardeó
01,-Car : -Có,peñizcar,peñizcó
01,-Car : -Có,piafar,piafó
01,-Car : -Có,pialar,pialó
01,-Car : -Có,pichar,pichó
01,-Car : -Có,pichar,pichó
02,-Var : -Vó,pichicatear,pichicateó
02,-Var : -Vó,picotear,picoteó
02,-Var : -Vó,pifear,pifeó
02,-Var : -Vó,pifiar,pifió
01,-Car : -Có,pigmentar,pigmentó
01,-Car : -Có,pignorar,pignoró
02,-Var : -Vó,pilotear,piloteó
01,-Car : -Có,pincelar,pinceló
01,-Car : -Có,pinchar,pinchó
02,-Var : -Vó,pintarrajear,pintarrajeó
02,-Var : -Vó,pintear,pinteó
02,-Var : -Vó,pintorrear,pintorreó
01,-Car : -Có,pinzar,pinzó
01,-Car : -Có,pipar,pipó
02,-Var : -Vó,pipetear,pipeteó
02,-Var : -Vó,piquetear,piqueteó
01,-Car : -Có,pirar,piró
01,-Car : -Có,pirograbar,pirograbó
02,-Var : -Vó,pisotear,pisoteó
01,-Car : -Có,pispar,pispó
02,-Var : -Vó,pispear,pispeó
01,-Car : -Có,pixelar,pixeló
02,-Var : -Vó,placear,placeó
01,-Car : -Có,plagar,plagó
02,-Var : -Vó,plagiar,plagió
02,-Var : -Vó,planear,planeó
01,-Car : -Có,planificar,planificó
01,-Car : -Có,plantar,plantó
01,-Car : -Có,platicar,platicó
02,-Var : -Vó,pleitear,pleiteó
01,-Car : -Có,plisar,plisó
01,-Car : -Có,pluralizar,pluralizó
01,-Car : -Có,plurinacionalizar,plurinacionalizó
01,-Car : -Có,podemizar,podemizó
01,-Car : -Có,poetizar,poetizó
01,-Car : -Có,polemizar,polemizó
01,-Car : -Có,polinizar,polinizó
04,-Cir : -Ció,polir,polió
01,-Car : -Có,politizar,politizó
02,-Var : -Vó,pololear,pololeó
02,-Var : -Vó,polvorear,polvoreó
01,-Car : -Có,ponderar,ponderó
01,-Car : -Có,pontificar,pontificó
01,-Car : -Có,popularizar,popularizó
01,-Car : -Có,posar,posó
01,-Car : -Có,posesionar,posesionó
02,-Var : -Vó,postear,posteó
01,-Car : -Có,postensar,postensó
01,-Car : -Có,postrar,postró
01,-Car : -Có,potabilizar,potabilizó
01,-Car : -Có,potar,potó
02,-Var : -Vó,potear,poteó
01,-Car : -Có,potencializar,potencializó
02,-Var : -Vó,potenciar,potenció
01,-Car : -Có,preagrupar,preagrupó
01,-Car : -Có,prealimentar,prealimentó
02,-Var : -Vó,preanunciar,preanunció
01,-Car : -Có,preaprobar,preaprobó
02,-Var : -Vó,prear,preó
01,-Car : -Có,precalentar,precalentó
01,-Car : -Có,precargar,precargó
01,-Car : -Có,precarizar,precarizó
01,-Car : -Có,precautelar,precauteló
03,-Cer : -Ció,preceder,precedió
02,-Var : -Vó,preceptuar,preceptuó
02,-Var : -Vó,preciar,preció
01,-Car : -Có,precisar,precisó
01,-Car : -Có,precompilar,precompiló
01,-Car : -Có,precomprar,precompró
11,-eCir : -iCió,preconcebir,preconcibió
01,-Car : -Có,preconfigurar,preconfiguró
10,-Vir : -Vyó,preconstituir,preconstituyó
01,-Car : -Có,preconvocar,preconvocó
01,-Car : -Có,predestinar,predestinó
01,-Car : -Có,predominar,predominó
01,-Car : -Có,preelaborar,preelaboró
01,-Car : -Có,preenvasar,preenvasó
03,-Cer : -Ció,preestablecer,preestableció
01,-Car : -Có,preestrenar,preestrenó
01,-Car : -Có,prefijar,prefijó
01,-Car : -Có,preformar,preformó
01,-Car : -Có,pregar,pregó
01,-Car : -Có,pregonar,pregonó
01,-Car : -Có,pregustar,pregustó
01,-Car : -Có,preinstalar,preinstaló
01,-Car : -Có,prenasalizar,prenasalizó
01,-Car : -Có,prendar,prendó
03,-Cer : -Ció,prender,prendió
01,-Car : -Có,prensar,prensó
01,-Car : -Có,prepagar,prepagó
01,-Car : -Có,prepintar,prepintó
01,-Car : -Có,preponderar,preponderó
01,-Car : -Có,preprocesar,preprocesó
01,-Car : -Có,preprogramar,preprogramó
02,-Var : -Vó,presagiar,presagió
04,-Cir : -Ció,prescribir,prescribió
01,-Car : -Có,preservar,preservó
01,-Car : -Có,prestar,prestó
01,-Car : -Có,presupuestar,presupuestó
03,-Cer : -Ció,pretender,pretendió
11,-eCir : -iCió,preterir,pretirió
01,-Car : -Có,pretextar,pretextó
01,-Car : -Có,prevaricar,prevaricó
03,-Cer : -Ció,prever,previó
01,-Car : -Có,previsionar,previsionó
01,-Car : -Có,previsualizar,previsualizó
02,-Var : -Vó,principiar,principió
01,-Car : -Có,priorizar,priorizó
01,-Car : -Có,privar,privó
02,-Var : -Vó,privilegiar,privilegió
01,-Car : -Có,probar,probó
01,-Car : -Có,procesar,procesó
01,-Car : -Có,procrastinar,procrastinó
02,-Var : -Vó,procrear,procreó
01,-Car : -Có,prodigar,prodigó
11,-eCir : -iCió,proferir,profirió
01,-Car : -Có,profesar,profesó
01,-Car : -Có,profesionalizar,profesionalizó
01,-Car : -Có,profetizar,profetizó
01,-Car : -Có,profugar,profugó
01,-Car : -Có,profundar,profundó
01,-Car : -Có,profundizar,profundizó
01,-Car : -Có,prohijar,prohijó
01,-Car : -Có,proliferar,proliferó
03,-Cer : -Ció,prometer,prometió
03,-Cer : -Ció,promover,promovió
01,-Car : -Có,pronominalizar,pronominalizó
02,-Var : -Vó,pronunciar,pronunció
01,-Car : -Có,propagar,propagó
01,-Car : -Có,propasar,propasó
02,-Var : -Vó,propiciar,propició
01,-Car : -Có,propulsar,propulsó
04,-Cir : -Ció,proscribir,proscribió
01,-Car : -Có,prosperar,prosperó
01,-Car : -Có,prosternar,prosternó
10,-Vir : -Vyó,prostituir,prostituyó
03,-Cer : -Ció,proteger,protegió
01,-Car : -Có,protestar,protestó
01,-Car : -Có,protonar,protonó
10,-Vir : -Vyó,protruir,protruyó
01,-Car : -Có,provincializar,provincializó
01,-Car : -Có,provisionar,provisionó
01,-Car : -Có,proyectar,proyectó
01,-Car : -Có,psicoanalizar,psicoanalizó
01,-Car : -Có,publicar,publicó
01,-Car : -Có,publicitar,publicitó
01,-Car : -Có,pugnar,pugnó
01,-Car : -Có,pulimentar,pulimentó
04,-Cir : -Ció,pulir,pulió
01,-Car : -Có,punchar,punchó
04,-Cir : -Ció,punir,punió
01,-Car : -Có,puntar,puntó
02,-Var : -Vó,puntear,punteó
01,-Car : -Có,puntualizar,puntualizó
02,-Var : -Vó,puntuar,puntuó
01,-Car : -Có,purgar,purgó
01,-Car : -Có,purpurar,purpuró
02,-Var : -Vó,putañear,putañeó
02,-Var : -Vó,putear,puteó
01,-Car : -Có,puñar,puñó
01,-Car : -Có,quebrar,quebró
01,-Car : -Có,quejar,quejó
01,-Car : -Có,quelar,queló
01,-Car : -Có,quietar,quietó
01,-Car : -Có,quilatar,quilató
01,-Car : -Có,quimbar,quimbó
02,-Var : -Vó,quintaesenciar,quintaesenció
02,-Var : -Vó,rabear,rabeó
02,-Var : -Vó,racanear,racaneó
01,-Car : -Có,radicalizar,radicalizó
01,-Car : -Có,radicar,radicó
04,-Cir : -Ció,radiodifundir,radiodifundió
02,-Var : -Vó,radiografiar,radiografió
09,-Ver : -Vyó,raer,rayó
02,-Var : -Vó,rafaguear,rafagueó
01,-Car : -Có,rajuñar,rajuñó
01,-Car : -Có,ralbar,ralbó
01,-Car : -Có,rancar,rancó
01,-Car : -Có,ranchar,ranchó
02,-Var : -Vó,rankear,rankeó
01,-Car : -Có,rarificar,rarificó
02,-Var : -Vó,rasguear,rasgueó
01,-Car : -Có,rasguñar,rasguñó
01,-Car : -Có,rasmillar,rasmilló
02,-Var : -Vó,rasquetear,rasqueteó
01,-Car : -Có,rasterizar,rasterizó
01,-Car : -Có,rastrar,rastró
02,-Var : -Vó,rastrear,rastreó
01,-Car : -Có,ratonar,ratonó
01,-Car : -Có,rayar,rayó
01,-Car : -Có,razonar,razonó
04,-Cir : -Ció,reabrir,reabrió
03,-Cer : -Ció,reabsorber,reabsorbió
01,-Car : -Có,reacomodar,reacomodó
01,-Car : -Có,reactivar,reactivó
01,-Car : -Có,reactualizar,reactualizó
01,-Car : -Có,readiestrar,readiestró
04,-Cir : -Ció,readquirir,readquirió
01,-Car : -Có,reagrupar,reagrupó
01,-Car : -Có,reajustar,reajustó
01,-Car : -Có,reanudar,reanudó
03,-Cer : -Ció,reaparecer,reapareció
01,-Car : -Có,reaprovechar,reaprovechó
01,-Car : -Có,rearmar,rearmó
01,-Car : -Có,reasentar,reasentó
01,-Car : -Có,reasfaltar,reasfaltó
01,-Car : -Có,reatar,reató
01,-Car : -Có,reautorizar,reautorizó
01,-Car : -Có,rebajar,rebajó
01,-Car : -Có,rebalsar,rebalsó
01,-Car : -Có,rebanar,rebanó
01,-Car : -Có,rebautizar,rebautizó
01,-Car : -Có,rebelar,rebeló
01,-Car : -Có,rebozar,rebozó
01,-Car : -Có,rebrillar,rebrilló
01,-Car : -Có,rebrotar,rebrotó
01,-Car : -Có,rebujar,rebujó
01,-Car : -Có,rebuznar,rebuznó
01,-Car : -Có,recalcar,recalcó
01,-Car : -Có,recalendarizar,recalendarizó
01,-Car : -Có,recalentar,recalentó
02,-Var : -Vó,recambiar,recambió
01,-Car : -Có,recapacitar,recapacitó
01,-Car : -Có,recapturar,recapturó
02,-Var : -Vó,recatear,recateó
01,-Car : -Có,recategorizar,recategorizó
01,-Car : -Có,receptar,receptó
01,-Car : -Có,recertificar,recertificó
01,-Car : -Có,recesar,recesó
15,-eñir : -iñó,receñir,reciñó
01,-Car : -Có,rechazar,rechazó
01,-Car : -Có,reciclar,recicló
01,-Car : -Có,reciprocar,reciprocó
01,-Car : -Có,recircular,recirculó
01,-Car : -Có,recitar,recitó
01,-Car : -Có,reclasificar,reclasificó
03,-Cer : -Ció,recocer,recoció
01,-Car : -Có,recodificar,recodificó
01,-Car : -Có,recolectar,recolectó
11,-eCir : -iCió,recolegir,recoligió
01,-Car : -Có,recombinar,recombinó
01,-Car : -Có,recomendar,recomendó
01,-Car : -Có,recompensar,recompensó
01,-Car : -Có,reconcentrar,reconcentró
01,-Car : -Có,reconfigurar,reconfiguró
01,-Car : -Có,reconfortar,reconfortó
01,-Car : -Có,reconsagrar,reconsagró
10,-Vir : -Vyó,reconstruir,reconstruyó
01,-Car : -Có,recontextualizar,recontextualizó
12,-eCCir : -iCCió,reconvertir,reconvirtió
03,-Cer : -Ció,recorrer,recorrió
03,-Cer : -Ció,recoser,recosió
02,-Var : -Vó,recrear,recreó
03,-Cer : -Ció,recrecer,recreció
04,-Cir : -Ció,recubrir,recubrió
04,-Cir : -Ció,recudir,recudió
01,-Car : -Có,recurvar,recurvó
01,-Car : -Có,redactar,redactó
01,-Car : -Có,redensificar,redensificó
04,-Cir : -Ció,redescribir,redescribió
04,-Cir : -Ció,redescubrir,redescubrió
04,-Cir : -Ció,redimir,redimió
01,-Car : -Có,redireccionar,redireccionó
04,-Cir : -Ció,rediscutir,rediscutió
01,-Car : -Có,rediseñar,rediseñó
02,-Var : -Vó,redondear,redondeó
01,-Car : -Có,redundar,redundó
01,-Car : -Có,reedificar,reedificó
01,-Car : -Có,reeditar,reeditó
01,-Car : -Có,reeducar,reeducó
11,-eCir : -iCió,reelegir,reeligió
01,-Car : -Có,reembolsar,reembolsó
03,-Cer : -Ció,reemprender,reemprendió
01,-Car : -Có,reencaminar,reencaminó
01,-Car : -Có,reencauzar,reencauzó
01,-Car : -Có,reenergizar,reenergizó
01,-Car : -Có,reenganchar,reenganchó
01,-Car : -Có,reenvasar,reenvasó
02,-Var : -Vó,reenviar,reenvió
01,-Car : -Có,reequilibrar,reequilibró
01,-Car : -Có,reequipar,reequipó
01,-Car : -Có,reestabilizar,reestabilizó
03,-Cer : -Ció,reestablecer,reestableció
01,-Car : -Có,reestilizar,reestilizó
01,-Car : -Có,reestrenar,reestrenó
01,-Car : -Có,reexaminar,reexaminó
01,-Car : -Có,refaccionar,refaccionó
01,-Car : -Có,refacturar,refacturó
01,-Car : -Có,refanfinflar,refanfinfló
11,-eCir : -iCió,referir,refirió
01,-Car : -Có,refigurar,refiguró
01,-Car : -Có,refinar,refinó
01,-Car : -Có,reflejar,reflejó
01,-Car : -Có,reflexionar,reflexionó
01,-Car : -Có,reflotar,reflotó
01,-Car : -Có,refocilar,refociló
01,-Car : -Có,reforestar,reforestó
01,-Car : -Có,reforjar,reforjó
01,-Car : -Có,reformar,reformó
02,-Var : -Vó,reformatear,reformateó
01,-Car : -Có,reformular,reformuló
01,-Car : -Có,reforzar,reforzó
02,-Var : -Vó,refotografiar,refotografió
01,-Car : -Có,refractar,refractó
01,-Car : -Có,refregar,refregó
01,-Car : -Có,refrenar,refrenó
02,-Var : -Vó,refugiar,refugió
04,-Cir : -Ció,refundir,refundió
01,-Car : -Có,regar,regó
01,-Car : -Có,regimentar,regimentó
01,-Car : -Có,regionalizar,regionalizó
01,-Car : -Có,registrar,registró
01,-Car : -Có,regobernar,regobernó
01,-Car : -Có,regocijar,regocijó
02,-Var : -Vó,regodear,regodeó
01,-Car : -Có,regoldar,regoldó
01,-Car : -Có,regrabar,regrabó
02,-Var : -Vó,reguetonear,reguetoneó
01,-Car : -Có,regularizar,regularizó
01,-Car : -Có,rehabilitar,rehabilitó
01,-Car : -Có,rehidratar,rehidrató
01,-Car : -Có,rehilar,rehiló
01,-Car : -Có,rehogar,rehogó
01,-Car : -Có,rehusar,rehusó
01,-Car : -Có,reimplantar,reimplantó
04,-Cir : -Ció,reimprimir,reimprimió
01,-Car : -Có,reinar,reinó
01,-Car : -Có,reincorporar,reincorporó
01,-Car : -Có,reingresar,reingresó
01,-Car : -Có,reinsertar,reinsertó
01,-Car : -Có,reinstalar,reinstaló
01,-Car : -Có,reinstitucionalizar,reinstitucionalizó
01,-Car : -Có,reintegrar,reintegró
01,-Car : -Có,reintentar,reintentó
01,-Car : -Có,reiterar,reiteró
01,-Car : -Có,reivindicar,reivindicó
03,-Cer : -Ció,rejuvenecer,rejuveneció
03,-Cer : -Ció,relamer,relamió
02,-Var : -Vó,relampaguear,relampagueó
01,-Car : -Có,relanzar,relanzó
01,-Car : -Có,relativizar,relativizó
01,-Car : -Có,relegar,relegó
01,-Car : -Có,religar,religó
01,-Car : -Có,rellenar,rellenó
01,-Car : -Có,relocalizar,relocalizó
01,-Car : -Có,remachar,remachó
01,-Car : -Có,remangar,remangó
01,-Car : -Có,remarcar,remarcó
01,-Car : -Có,remasterizar,remasterizó
01,-Car : -Có,remedar,remedó
01,-Car : -Có,remendar,remendó
01,-Car : -Có,remixar,remixó
01,-Car : -Có,remodelar,remodeló
01,-Car : -Có,remolcar,remolcó
02,-Var : -Vó,remoldear,remoldeó
02,-Var : -Vó,remolinear,remolineó
01,-Car : -Có,remontar,remontó
03,-Cer : -Ció,remover,removió
01,-Car : -Có,remudar,remudó
01,-Car : -Có,remusgar,remusgó
03,-Cer : -Ció,renacer,renació
01,-Car : -Có,renacionalizar,renacionalizó
01,-Car : -Có,renderizar,renderizó
12,-eCCir : -iCCió,rendir,rindió
02,-Var : -Vó,renegociar,renegoció
01,-Car : -Có,renombrar,renombró
02,-Var : -Vó,renquear,renqueó
01,-Car : -Có,renumerar,renumeró
02,-Var : -Vó,renunciar,renunció
01,-Car : -Có,reocupar,reocupó
01,-Car : -Có,reorientar,reorientó
01,-Car : -Có,repagar,repagó
01,-Car : -Có,reparar,reparó
04,-Cir : -Ció,repartir,repartió
02,-Var : -Vó,repatear,repateó
01,-Car : -Có,repautar,repautó
01,-Car : -Có,repavimentar,repavimentó
01,-Car : -Có,repelar,repeló
01,-Car : -Có,repensar,repensó
01,-Car : -Có,reperfilar,reperfiló
01,-Car : -Có,repintar,repintó
01,-Car : -Có,replantar,replantó
02,-Var : -Vó,replantear,replanteó
01,-Car : -Có,replegar,replegó
01,-Car : -Có,repletar,repletó
01,-Car : -Có,replicar,replicó
01,-Car : -Có,repolarizar,repolarizó
01,-Car : -Có,repollar,repolló
01,-Car : -Có,reportar,reportó
02,-Var : -Vó,reportear,reporteó
01,-Car : -Có,reposar,reposó
01,-Car : -Có,repostar,repostó
02,-Var : -Vó,repotenciar,repotenció
03,-Cer : -Ció,reprender,reprendió
